-4.6800e-01,0.0000e+00,1.6420e+03,1.6420e+03
-6.0500e-01,4.2210e+00,1.2730e+03,1.2730e+03
2.5400e-01,4.6330e+00,1.9200e+03,1.9200e+03
-4.0880e+00,4.3520e+00,1.5150e+03,1.5150e+03
-6.5075e+00,9.5400e-01,1.5970e+03,1.5970e+03
-8.6755e+00,0.0000e+00,1.7630e+03,1.7630e+03
-8.2035e+00,0.0000e+00,1.3000e+03,1.3000e+03
-2.9555e+00,0.0000e+00,1.2740e+03,1.2740e+03
-1.5040e+00,1.2000e-02,1.5870e+03,1.5870e+03
-2.4000e-02,0.0000e+00,1.4730e+03,1.4730e+03
1.5370e+00,1.8600e-01,1.6910e+03,1.6910e+03
2.0310e+00,1.1014e+01,1.8890e+03,1.8890e+03
-6.5450e-01,0.0000e+00,1.4480e+03,1.4480e+03
1.8905e+00,2.4000e+00,1.1490e+03,1.1490e+03
6.9600e-01,2.4350e+00,2.4440e+03,2.4440e+03
-8.1100e-01,1.2920e+00,1.1350e+03,1.1350e+03
-1.0950e-01,1.0000e-03,1.8400e+03,1.8400e+03
-4.4350e-01,0.0000e+00,1.2610e+03,1.2610e+03
6.4350e-01,4.6300e-01,1.9630e+03,1.9630e+03
-6.8930e+00,3.3600e-01,1.4050e+03,1.4050e+03
-7.4865e+00,0.0000e+00,1.4170e+03,1.4170e+03
-7.2885e+00,0.0000e+00,2.0670e+03,2.0670e+03
-4.7665e+00,0.0000e+00,1.1150e+03,1.1150e+03
-3.8820e+00,0.0000e+00,1.1040e+03,1.1040e+03
-3.2865e+00,0.0000e+00,1.3230e+03,1.3230e+03
-1.5340e+00,8.0000e-03,1.4490e+03,1.4490e+03
-3.5550e-01,1.9010e+00,1.3010e+03,1.3010e+03
1.8455e+00,0.0000e+00,1.1860e+03,1.1860e+03
2.3335e+00,2.3790e+00,1.3690e+03,1.3690e+03
-3.7225e+00,2.5490e+00,1.0460e+03,1.0460e+03
-7.5090e+00,4.9100e-01,1.4710e+03,1.4710e+03
9.5400e-01,0.0000e+00,1.2790e+03,1.2790e+03
1.2810e+00,6.2600e-01,1.0870e+03,1.0870e+03
-5.9190e+00,0.0000e+00,1.3140e+03,1.3140e+03
9.9100e-01,0.0000e+00,8.0300e+02,8.0300e+02
2.3600e-01,0.0000e+00,1.3000e+03,1.3000e+03
-1.8155e+00,1.4760e+00,1.5190e+03,1.5190e+03
1.7565e+00,0.0000e+00,1.0720e+03,1.0720e+03
-5.1945e+00,0.0000e+00,1.5040e+03,1.5040e+03
-4.8265e+00,0.0000e+00,1.0150e+03,1.0150e+03
-4.0435e+00,0.0000e+00,1.2200e+03,1.2200e+03
2.7750e-01,1.1000e-02,9.2600e+02,9.2600e+02
6.6260e+00,9.4200e-01,1.5230e+03,1.5230e+03
5.7055e+00,0.0000e+00,1.1960e+03,1.1960e+03
5.4095e+00,0.0000e+00,1.3370e+03,1.3370e+03
5.1230e+00,0.0000e+00,1.3380e+03,1.3380e+03
3.7510e+00,0.0000e+00,1.0660e+03,1.0660e+03
-9.0400e-01,0.0000e+00,1.2420e+03,1.2420e+03
3.5275e+00,0.0000e+00,1.3880e+03,1.3880e+03
2.9210e+00,0.0000e+00,1.3270e+03,1.3270e+03
-3.9695e+00,0.0000e+00,3.2200e+02,3.2200e+02
-6.8500e+00,0.0000e+00,9.9600e+02,9.9600e+02
-1.9295e+00,0.0000e+00,2.2460e+03,2.2460e+03
1.9570e+00,0.0000e+00,5.5800e+02,5.5800e+02
2.7380e+00,1.7090e+00,7.9100e+02,7.9100e+02
4.8370e+00,2.0000e-03,1.3190e+03,1.3190e+03
5.3140e+00,0.0000e+00,1.4000e+03,1.4000e+03
4.4885e+00,0.0000e+00,1.2330e+03,1.2330e+03
4.1125e+00,5.2100e-01,1.0790e+03,1.0790e+03
7.2370e+00,0.0000e+00,1.4440e+03,1.4440e+03
6.3995e+00,0.0000e+00,1.2710e+03,1.2710e+03
7.1435e+00,0.0000e+00,7.8200e+02,7.8200e+02
8.2280e+00,0.0000e+00,1.5870e+03,1.5870e+03
8.9775e+00,0.0000e+00,1.1030e+03,1.1030e+03
8.8735e+00,0.0000e+00,1.3320e+03,1.3320e+03
8.2105e+00,4.1890e+00,1.2300e+03,1.2300e+03
-5.3800e-01,3.2520e+00,1.0640e+03,1.0640e+03
2.9500e-02,0.0000e+00,9.4600e+02,9.4600e+02
4.7765e+00,0.0000e+00,1.6240e+03,1.6240e+03
7.7500e+00,0.0000e+00,1.1400e+03,1.1400e+03
6.7935e+00,0.0000e+00,1.3780e+03,1.3780e+03
6.1385e+00,0.0000e+00,1.3410e+03,1.3410e+03
3.8835e+00,4.4770e+00,9.0300e+02,9.0300e+02
2.1235e+00,1.7911e+01,1.3470e+03,1.3470e+03
2.7640e+00,4.6910e+00,1.1600e+03,1.1600e+03
3.7130e+00,0.0000e+00,1.0020e+03,1.0020e+03
4.5955e+00,0.0000e+00,9.3700e+02,9.3700e+02
5.3265e+00,0.0000e+00,1.5340e+03,1.5340e+03
6.7840e+00,0.0000e+00,1.2130e+03,1.2130e+03
8.8785e+00,0.0000e+00,1.4880e+03,1.4880e+03
7.5170e+00,0.0000e+00,7.8100e+02,7.8100e+02
5.9145e+00,0.0000e+00,1.3160e+03,1.3160e+03
8.9490e+00,0.0000e+00,1.1070e+03,1.1070e+03
1.2104e+01,0.0000e+00,1.3980e+03,1.3980e+03
9.2760e+00,0.0000e+00,6.0800e+02,6.0800e+02
7.7290e+00,1.5830e+00,1.4760e+03,1.4760e+03
7.4405e+00,0.0000e+00,1.2960e+03,1.2960e+03
1.1078e+01,0.0000e+00,1.0610e+03,1.0610e+03
1.0637e+01,0.0000e+00,1.1900e+03,1.1900e+03
9.3055e+00,0.0000e+00,1.0930e+03,1.0930e+03
9.3740e+00,0.0000e+00,1.0160e+03,1.0160e+03
7.9615e+00,2.3800e-01,1.1320e+03,1.1320e+03
9.2470e+00,0.0000e+00,8.7600e+02,8.7600e+02
9.4065e+00,0.0000e+00,1.0700e+03,1.0700e+03
8.9090e+00,7.9000e-02,1.2750e+03,1.2750e+03
7.7765e+00,0.0000e+00,1.4830e+03,1.4830e+03
1.0335e+01,0.0000e+00,1.4860e+03,1.4860e+03
1.0911e+01,0.0000e+00,1.1560e+03,1.1560e+03
7.6450e+00,0.0000e+00,9.6600e+02,9.6600e+02
1.0388e+01,0.0000e+00,1.0440e+03,1.0440e+03
9.6015e+00,0.0000e+00,1.4480e+03,1.4480e+03
1.0084e+01,0.0000e+00,9.1200e+02,9.1200e+02
1.1951e+01,0.0000e+00,1.0380e+03,1.0380e+03
1.2566e+01,0.0000e+00,1.4600e+03,1.4600e+03
1.3144e+01,0.0000e+00,1.1160e+03,1.1160e+03
1.2957e+01,0.0000e+00,1.5220e+03,1.5220e+03
1.0823e+01,0.0000e+00,1.2200e+03,1.2200e+03
9.9005e+00,0.0000e+00,1.9700e+03,1.9700e+03
1.2625e+01,0.0000e+00,1.4820e+03,1.4820e+03
1.2934e+01,5.4910e+00,1.4870e+03,1.4870e+03
9.9870e+00,5.6060e+00,1.5340e+03,1.5340e+03
1.0484e+01,2.2530e+00,1.4440e+03,1.4440e+03
1.2001e+01,3.2400e-01,1.5200e+03,1.5200e+03
1.2868e+01,1.8360e+00,1.7290e+03,1.7290e+03
1.3394e+01,0.0000e+00,1.5270e+03,1.5270e+03
1.3361e+01,0.0000e+00,1.8160e+03,1.8160e+03
1.4187e+01,0.0000e+00,1.3070e+03,1.3070e+03
1.4144e+01,0.0000e+00,1.5460e+03,1.5460e+03
1.2978e+01,0.0000e+00,1.6550e+03,1.6550e+03
1.5705e+01,0.0000e+00,2.0500e+03,2.0500e+03
1.7948e+01,0.0000e+00,1.6580e+03,1.6580e+03
1.7188e+01,0.0000e+00,1.6150e+03,1.6150e+03
1.5477e+01,2.1420e+00,1.6070e+03,1.6070e+03
1.2984e+01,0.0000e+00,1.4620e+03,1.4620e+03
1.4314e+01,0.0000e+00,1.4800e+03,1.4800e+03
1.6094e+01,0.0000e+00,1.3440e+03,1.3440e+03
1.5144e+01,0.0000e+00,2.0410e+03,2.0410e+03
1.1822e+01,7.0400e-01,1.2620e+03,1.2620e+03
1.1583e+01,0.0000e+00,1.4180e+03,1.4180e+03
1.3084e+01,0.0000e+00,1.7840e+03,1.7840e+03
1.3956e+01,9.1900e-01,1.8140e+03,1.8140e+03
1.2243e+01,0.0000e+00,1.7650e+03,1.7650e+03
1.4153e+01,0.0000e+00,1.6760e+03,1.6760e+03
1.5096e+01,0.0000e+00,1.6400e+03,1.6400e+03
1.6863e+01,0.0000e+00,1.5190e+03,1.5190e+03
1.7243e+01,0.0000e+00,1.4430e+03,1.4430e+03
1.7591e+01,0.0000e+00,9.6000e+02,9.6000e+02
1.7245e+01,0.0000e+00,1.9790e+03,1.9790e+03
1.7379e+01,0.0000e+00,1.1730e+03,1.1730e+03
1.6382e+01,0.0000e+00,1.7690e+03,1.7690e+03
1.6854e+01,0.0000e+00,1.8650e+03,1.8650e+03
1.7890e+01,0.0000e+00,2.2570e+03,2.2570e+03
1.9031e+01,0.0000e+00,1.5170e+03,1.5170e+03
1.9806e+01,2.2880e+00,1.6530e+03,1.6530e+03
1.9643e+01,0.0000e+00,1.5050e+03,1.5050e+03
1.9116e+01,2.0000e-03,1.5840e+03,1.5840e+03
1.7650e+01,2.8620e+00,1.6130e+03,1.6130e+03
1.8118e+01,0.0000e+00,1.6850e+03,1.6850e+03
1.7871e+01,7.3590e+00,1.3090e+03,1.3090e+03
1.7016e+01,1.6715e+01,1.0630e+03,1.0630e+03
1.5619e+01,7.6230e+00,1.7000e+03,1.7000e+03
1.4801e+01,5.8200e+00,1.8830e+03,1.8830e+03
1.5187e+01,0.0000e+00,1.7010e+03,1.7010e+03
1.6806e+01,0.0000e+00,1.5420e+03,1.5420e+03
1.8009e+01,3.8460e+00,1.8050e+03,1.8050e+03
1.6775e+01,1.2100e-01,1.5240e+03,1.5240e+03
1.5899e+01,0.0000e+00,1.5600e+03,1.5600e+03
1.6378e+01,0.0000e+00,2.1060e+03,2.1060e+03
1.7042e+01,0.0000e+00,1.5200e+03,1.5200e+03
1.7673e+01,6.0000e-03,1.1090e+03,1.1090e+03
1.6889e+01,0.0000e+00,1.5880e+03,1.5880e+03
1.6604e+01,1.3740e+00,1.3960e+03,1.3960e+03
1.5752e+01,2.0990e+00,1.8410e+03,1.8410e+03
1.6304e+01,3.0000e-03,1.9670e+03,1.9670e+03
1.6092e+01,2.9650e+00,1.7540e+03,1.7540e+03
1.6229e+01,4.2270e+00,1.3900e+03,1.3900e+03
1.5090e+01,5.5750e+00,1.7680e+03,1.7680e+03
1.5032e+01,0.0000e+00,1.4640e+03,1.4640e+03
1.6622e+01,3.5400e+00,1.5700e+03,1.5700e+03
1.6540e+01,0.0000e+00,1.3980e+03,1.3980e+03
1.6542e+01,0.0000e+00,1.8820e+03,1.8820e+03
1.7431e+01,0.0000e+00,1.5400e+03,1.5400e+03
1.8157e+01,2.3640e+00,1.3780e+03,1.3780e+03
1.7451e+01,0.0000e+00,1.4010e+03,1.4010e+03
1.7380e+01,1.3260e+01,1.5640e+03,1.5640e+03
1.6716e+01,7.4740e+00,3.8400e+02,3.8400e+02
1.6288e+01,9.9330e+00,2.6870e+03,2.6870e+03
1.4095e+01,8.2890e+00,1.5720e+03,1.5720e+03
1.2009e+01,3.8550e+00,1.8960e+03,1.8960e+03
1.3708e+01,0.0000e+00,9.0200e+02,9.0200e+02
1.4588e+01,0.0000e+00,1.8660e+03,1.8660e+03
1.5303e+01,8.5900e-01,1.6970e+03,1.6970e+03
1.5504e+01,5.2900e-01,2.1150e+03,2.1150e+03
1.5467e+01,0.0000e+00,9.3700e+02,9.3700e+02
1.5408e+01,0.0000e+00,1.4650e+03,1.4650e+03
1.5660e+01,0.0000e+00,5.7400e+02,5.7400e+02
1.5822e+01,0.0000e+00,1.0180e+03,1.0180e+03
1.6256e+01,0.0000e+00,1.9130e+03,1.9130e+03
1.6069e+01,2.2250e+00,1.5150e+03,1.5150e+03
1.1950e+01,2.3630e+00,1.6800e+03,1.6800e+03
1.2880e+01,0.0000e+00,1.0680e+03,1.0680e+03
1.2384e+01,9.1500e-01,1.6540e+03,1.6540e+03
1.2391e+01,2.0300e+00,1.4980e+03,1.4980e+03
1.3104e+01,2.1170e+00,1.6030e+03,1.6030e+03
1.2430e+01,3.6720e+00,1.7380e+03,1.7380e+03
8.8845e+00,1.2765e+01,1.0160e+03,1.0160e+03
6.9105e+00,6.5540e+00,2.1410e+03,2.1410e+03
4.0540e+00,7.7780e+00,6.7100e+02,6.7100e+02
5.3580e+00,0.0000e+00,1.7330e+03,1.7330e+03
1.0502e+01,0.0000e+00,2.1380e+03,2.1380e+03
1.2358e+01,1.1810e+00,1.7190e+03,1.7190e+03
1.1693e+01,0.0000e+00,1.6940e+03,1.6940e+03
9.4395e+00,7.7400e+00,1.9560e+03,1.9560e+03
9.8210e+00,9.3570e+00,1.4680e+03,1.4680e+03
1.0292e+01,5.9680e+00,1.9540e+03,1.9540e+03
1.2118e+01,0.0000e+00,1.7510e+03,1.7510e+03
1.3097e+01,0.0000e+00,1.1800e+03,1.1800e+03
1.3175e+01,0.0000e+00,1.1820e+03,1.1820e+03
1.3324e+01,0.0000e+00,2.2720e+03,2.2720e+03
1.3078e+01,1.2410e+00,1.5390e+03,1.5390e+03
1.3400e+01,0.0000e+00,1.5000e+03,1.5000e+03
7.6730e+00,3.4270e+00,1.8400e+03,1.8400e+03
3.9380e+00,7.9900e-01,9.6700e+02,9.6700e+02
7.4060e+00,0.0000e+00,1.6580e+03,1.6580e+03
6.8270e+00,6.4500e-01,1.7500e+03,1.7500e+03
5.0145e+00,0.0000e+00,2.1270e+03,2.1270e+03
5.2740e+00,0.0000e+00,1.4960e+03,1.4960e+03
8.0590e+00,0.0000e+00,1.3020e+03,1.3020e+03
8.9385e+00,0.0000e+00,1.8100e+03,1.8100e+03
4.3990e+00,0.0000e+00,1.4540e+03,1.4540e+03
4.3245e+00,0.0000e+00,1.1230e+03,1.1230e+03
6.8825e+00,2.5170e+00,2.1150e+03,2.1150e+03
-2.1475e+00,4.8000e-02,1.6550e+03,1.6550e+03
-2.8135e+00,0.0000e+00,1.0980e+03,1.0980e+03
-2.2005e+00,7.8800e-01,2.0090e+03,2.0090e+03
-1.2105e+00,0.0000e+00,1.4210e+03,1.4210e+03
3.7150e-01,0.0000e+00,1.9880e+03,1.9880e+03
1.6495e+00,0.0000e+00,1.8100e+03,1.8100e+03
3.6440e+00,0.0000e+00,1.4150e+03,1.4150e+03
6.0860e+00,0.0000e+00,1.6190e+03,1.6190e+03
5.8365e+00,0.0000e+00,9.8600e+02,9.8600e+02
6.6315e+00,0.0000e+00,1.8850e+03,1.8850e+03
5.7605e+00,0.0000e+00,1.7940e+03,1.7940e+03
2.5850e-01,0.0000e+00,7.7300e+02,7.7300e+02
3.0805e+00,0.0000e+00,1.2370e+03,1.2370e+03
4.2255e+00,0.0000e+00,2.2480e+03,2.2480e+03
5.1835e+00,0.0000e+00,1.4290e+03,1.4290e+03
6.5000e+00,0.0000e+00,1.9530e+03,1.9530e+03
8.3665e+00,3.0800e-01,1.4090e+03,1.4090e+03
7.0365e+00,0.0000e+00,1.5120e+03,1.5120e+03
4.1670e+00,7.1270e+00,1.0120e+03,1.0120e+03
-3.0840e+00,8.7800e-01,1.1370e+03,1.1370e+03
-4.7850e+00,0.0000e+00,1.5520e+03,1.5520e+03
9.6000e-02,0.0000e+00,1.0070e+03,1.0070e+03
5.5265e+00,9.0000e-03,1.1810e+03,1.1810e+03
5.9550e-01,1.0310e+00,1.1470e+03,1.1470e+03
-2.4660e+00,0.0000e+00,3.3400e+02,3.3400e+02
-5.8005e+00,0.0000e+00,6.3400e+02,6.3400e+02
-3.8725e+00,0.0000e+00,1.0570e+03,1.0570e+03
1.9400e-01,0.0000e+00,1.5840e+03,1.5840e+03
2.5740e+00,0.0000e+00,1.6680e+03,1.6680e+03
3.0410e+00,0.0000e+00,1.8720e+03,1.8720e+03
2.7310e+00,0.0000e+00,1.4200e+03,1.4200e+03
2.8470e+00,4.5320e+00,1.5220e+03,1.5220e+03
1.6700e-01,1.1030e+00,2.0530e+03,2.0530e+03
5.3100e-01,5.5890e+00,7.2500e+02,7.2500e+02
-7.2430e+00,5.5200e-01,1.9240e+03,1.9240e+03
-5.2205e+00,0.0000e+00,1.9950e+03,1.9950e+03
-6.0715e+00,3.8900e-01,1.7620e+03,1.7620e+03
-5.6980e+00,0.0000e+00,1.8520e+03,1.8520e+03
-4.3190e+00,0.0000e+00,1.5860e+03,1.5860e+03
-2.1635e+00,0.0000e+00,1.6760e+03,1.6760e+03
-2.3450e-01,0.0000e+00,1.6170e+03,1.6170e+03
-8.4150e-01,5.5200e-01,1.5590e+03,1.5590e+03
-3.1090e+00,1.5570e+00,1.8160e+03,1.8160e+03
-5.1375e+00,3.5170e+00,1.4440e+03,1.4440e+03
-4.2110e+00,0.0000e+00,1.3640e+03,1.3640e+03
-6.0570e+00,5.2500e-01,2.7710e+03,2.7710e+03
-8.3205e+00,0.0000e+00,9.7100e+02,9.7100e+02
-4.5745e+00,0.0000e+00,1.4650e+03,1.4650e+03
-4.2790e+00,0.0000e+00,2.3720e+03,2.3720e+03
-3.4090e+00,0.0000e+00,1.2830e+03,1.2830e+03
-3.4870e+00,0.0000e+00,2.3530e+03,2.3530e+03
-3.1620e+00,0.0000e+00,6.3700e+02,6.3700e+02
-3.0325e+00,1.3430e+00,1.2260e+03,1.2260e+03
-2.2705e+00,4.3120e+00,2.0530e+03,2.0530e+03
-6.8530e+00,2.3610e+00,2.5150e+03,2.5150e+03
-9.1160e+00,0.0000e+00,1.0850e+03,1.0850e+03
-6.5700e+00,0.0000e+00,1.5410e+03,1.5410e+03
-4.4145e+00,0.0000e+00,2.3480e+03,2.3480e+03
-4.0225e+00,0.0000e+00,1.7070e+03,1.7070e+03
-2.1520e+00,0.0000e+00,1.9630e+03,1.9630e+03
-4.4530e+00,0.0000e+00,1.7190e+03,1.7190e+03
-3.7685e+00,0.0000e+00,1.8740e+03,1.8740e+03
-2.2585e+00,0.0000e+00,1.4070e+03,1.4070e+03
-1.9370e+00,0.0000e+00,1.5200e+03,1.5200e+03
-4.2905e+00,0.0000e+00,1.4540e+03,1.4540e+03
-2.3665e+00,0.0000e+00,2.0930e+03,2.0930e+03
-7.2220e+00,2.8570e+00,1.7710e+03,1.7710e+03
-1.0663e+01,0.0000e+00,1.3330e+03,1.3330e+03
-7.3380e+00,7.0000e-02,1.4100e+03,1.4100e+03
-2.0355e+00,0.0000e+00,2.0300e+03,2.0300e+03
-1.4555e+00,0.0000e+00,1.8150e+03,1.8150e+03
-8.0530e+00,0.0000e+00,1.9840e+03,1.9840e+03
-4.9415e+00,0.0000e+00,1.4820e+03,1.4820e+03
-3.1200e+00,0.0000e+00,2.0130e+03,2.0130e+03
-1.6610e+00,9.0000e-02,1.5970e+03,1.5970e+03
-3.1720e+00,8.9700e-01,1.6470e+03,1.6470e+03
-4.8005e+00,2.0080e+00,1.5510e+03,1.5510e+03
-1.2197e+01,0.0000e+00,1.2990e+03,1.2990e+03
-1.2800e+01,0.0000e+00,2.0530e+03,2.0530e+03
-1.0141e+01,0.0000e+00,1.3850e+03,1.3850e+03
-1.1286e+01,0.0000e+00,1.7340e+03,1.7340e+03
-1.7458e+01,0.0000e+00,1.7630e+03,1.7630e+03
-1.5682e+01,0.0000e+00,1.7200e+03,1.7200e+03
-1.5707e+01,0.0000e+00,1.6260e+03,1.6260e+03
-1.0159e+01,0.0000e+00,2.0090e+03,2.0090e+03
-7.6545e+00,0.0000e+00,1.3710e+03,1.3710e+03
-7.4905e+00,0.0000e+00,1.9230e+03,1.9230e+03
-6.6720e+00,0.0000e+00,1.6390e+03,1.6390e+03
-6.7290e+00,0.0000e+00,2.0050e+03,2.0050e+03
-4.0055e+00,0.0000e+00,1.2450e+03,1.2450e+03
-1.8235e+00,0.0000e+00,2.0870e+03,2.0870e+03
-4.0905e+00,0.0000e+00,1.1110e+03,1.1110e+03
-4.2835e+00,8.6600e-01,2.2200e+03,2.2200e+03
-1.1659e+01,0.0000e+00,1.2150e+03,1.2150e+03
-6.9305e+00,0.0000e+00,2.1800e+03,2.1800e+03
-3.8070e+00,0.0000e+00,1.3850e+03,1.3850e+03
-2.6180e+00,0.0000e+00,1.8920e+03,1.8920e+03
-3.0070e+00,0.0000e+00,1.7140e+03,1.7140e+03
-3.7395e+00,0.0000e+00,1.6970e+03,1.6970e+03
-3.9030e+00,0.0000e+00,1.4520e+03,1.4520e+03
-3.6775e+00,0.0000e+00,1.8540e+03,1.8540e+03
-4.1580e+00,8.6300e-01,1.6730e+03,1.6730e+03
-4.8675e+00,9.6900e-01,1.6740e+03,1.6740e+03
-6.4210e+00,0.0000e+00,1.7450e+03,1.7450e+03
-6.3525e+00,0.0000e+00,1.7010e+03,1.7010e+03
-5.3265e+00,0.0000e+00,1.7170e+03,1.7170e+03
-5.9780e+00,7.3600e-01,1.4420e+03,1.4420e+03
-6.0570e+00,0.0000e+00,1.8080e+03,1.8080e+03
-4.8715e+00,6.6930e+00,1.8510e+03,1.8510e+03
-6.3040e+00,0.0000e+00,1.7790e+03,1.7790e+03
-4.6300e+00,0.0000e+00,1.5190e+03,1.5190e+03
-9.7900e-01,0.0000e+00,1.7860e+03,1.7860e+03
-5.0650e+00,1.8290e+00,1.2550e+03,1.2550e+03
-4.8635e+00,0.0000e+00,1.7270e+03,1.7270e+03
-6.1105e+00,0.0000e+00,1.8700e+03,1.8700e+03
-6.9550e+00,5.3400e-01,1.6570e+03,1.6570e+03
-8.2285e+00,0.0000e+00,1.7700e+03,1.7700e+03
-1.0551e+01,0.0000e+00,1.8100e+03,1.8100e+03
-1.0825e+01,0.0000e+00,1.5100e+03,1.5100e+03
-8.1575e+00,2.2130e+00,1.8490e+03,1.8490e+03
-9.4475e+00,1.1160e+00,1.5790e+03,1.5790e+03
-9.4615e+00,1.4800e-01,1.9160e+03,1.9160e+03
-4.8390e+00,3.6590e+00,2.0020e+03,2.0020e+03
-4.3135e+00,3.6100e+00,5.2700e+02,5.2700e+02
-4.0265e+00,3.6290e+00,9.1400e+02,9.1400e+02
-6.5015e+00,2.1030e+00,2.1340e+03,2.1340e+03
-7.2580e+00,0.0000e+00,1.4190e+03,1.4190e+03
-2.7810e+00,0.0000e+00,1.7340e+03,1.7340e+03
-6.4400e-01,0.0000e+00,2.1040e+03,2.1040e+03
-4.1705e+00,0.0000e+00,1.5540e+03,1.5540e+03
-2.8875e+00,0.0000e+00,1.6730e+03,1.6730e+03
-2.3550e+00,2.5800e-01,1.6740e+03,1.6740e+03
-3.4495e+00,0.0000e+00,1.6680e+03,1.6680e+03
1.0695e+00,0.0000e+00,1.6490e+03,1.6490e+03
-5.2240e+00,0.0000e+00,1.6480e+03,1.6480e+03
-3.8175e+00,0.0000e+00,1.4920e+03,1.4920e+03
-2.1775e+00,0.0000e+00,1.8090e+03,1.8090e+03
-1.5985e+00,0.0000e+00,1.8650e+03,1.8650e+03
-1.7000e-02,0.0000e+00,1.6600e+03,1.6600e+03
5.3450e-01,0.0000e+00,1.6660e+03,1.6660e+03
1.2500e-01,4.0380e+00,1.2930e+03,1.2930e+03
-1.3680e+00,1.9580e+00,2.0200e+03,2.0200e+03
-1.0045e+00,6.5700e+00,1.8910e+03,1.8910e+03
-8.1850e-01,2.5410e+00,1.4400e+03,1.4400e+03
1.5805e+00,0.0000e+00,1.7360e+03,1.7360e+03
1.7280e+00,0.0000e+00,1.6580e+03,1.6580e+03
1.0015e+00,9.6000e-02,1.5650e+03,1.5650e+03
3.0250e-01,1.2440e+00,1.8980e+03,1.8980e+03
-7.5800e-01,0.0000e+00,1.3670e+03,1.3670e+03
-2.1060e+00,0.0000e+00,2.0290e+03,2.0290e+03
